Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[ecotype],Characteristics[growth condition],Characteristics[age],Unit[time unit],Characteristics[developmental stage],Characteristics[organism part],Characteristics[genotype],Characteristics[stimulus],Comment[replicate],Material Type,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Protocol REF,Performer,Protocol REF,Derived Array Data File,Comment [Derived ArrayExpress FTP file],Factor Value[genotype],Factor Value[compound],Factor Value[dose],Unit[dose unit],Factor Value[time],Unit[time unit]
R2_Col_3-OH-FA_010,ERS5229327,SAMEA7471631,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_3-OH-FA_010,group 9,sequencing assay,ERX4623693,R2-2_Col_3-OH-FA_010.fq.gz,R2-2_Col_3-OH-FA_010.fq.gz,ERR4702713,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702713/ERR4702713.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,10,minute
R2_Col_3-OH-FA_030,ERS5229328,SAMEA7471632,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_Col_3-OH-FA_030,group 10,sequencing assay,ERX4623694,R2-1_Col_3-OH-FA_030.fq.gz,R2-1_Col_3-OH-FA_030.fq.gz,ERR4702714,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702714/ERR4702714.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,30,minute
R2_Col_3-OH-FA_030,ERS5229328,SAMEA7471632,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_3-OH-FA_030,group 10,sequencing assay,ERX4623694,R2-2_Col_3-OH-FA_030.fq.gz,R2-2_Col_3-OH-FA_030.fq.gz,ERR4702715,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702715/ERR4702715.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,30,minute
R2_Col_3-OH-FA_090,ERS5229329,SAMEA7471633,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_Col_3-OH-FA_090,group 11,sequencing assay,ERX4623695,R2-1_Col_3-OH-FA_090.fq.gz,R2-1_Col_3-OH-FA_090.fq.gz,ERR4702716,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702716/ERR4702716.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,90,minute
R2_Col_3-OH-FA_090,ERS5229329,SAMEA7471633,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_3-OH-FA_090,group 11,sequencing assay,ERX4623695,R2-2_Col_3-OH-FA_090.fq.gz,R2-2_Col_3-OH-FA_090.fq.gz,ERR4702717,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4702717/ERR4702717.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,90,minute
R2_Col_3-OH-FA_180,ERS5229330,SAMEA7471634,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-1_Col_3-OH-FA_180,group 12,sequencing assay,ERX4623696,R2-1_Col_3-OH-FA_180.fq.gz,R2-1_Col_3-OH-FA_180.fq.gz,ERR4702718,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4702718/ERR4702718.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,180,minute
R2_Col_3-OH-FA_180,ERS5229330,SAMEA7471634,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,2,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R2_Col_3-OH-FA_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R2-2_Col_3-OH-FA_180,group 12,sequencing assay,ERX4623696,R2-2_Col_3-OH-FA_180.fq.gz,R2-2_Col_3-OH-FA_180.fq.gz,ERR4702719,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4702719/ERR4702719.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,180,minute
R3_Col_3-OH-FA_000,ERS5229331,SAMEA7471635,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_000,group 13,sequencing assay,ERX4623697,R3-1_Col_3-OH-FA_000.fq.gz,R3-1_Col_3-OH-FA_000.fq.gz,ERR4702720,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4702720/ERR4702720.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,0,minute
R3_Col_3-OH-FA_000,ERS5229331,SAMEA7471635,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_000,group 13,sequencing assay,ERX4623697,R3-2_Col_3-OH-FA_000.fq.gz,R3-2_Col_3-OH-FA_000.fq.gz,ERR4702721,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4702721/ERR4702721.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,0,minute
R3_Col_3-OH-FA_005,ERS5229332,SAMEA7471636,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_005,group 14,sequencing assay,ERX4623698,R3-1_Col_3-OH-FA_005.fq.gz,R3-1_Col_3-OH-FA_005.fq.gz,ERR4702722,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4702722/ERR4702722.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,5,minute
R3_Col_3-OH-FA_005,ERS5229332,SAMEA7471636,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_005,group 14,sequencing assay,ERX4623698,R3-2_Col_3-OH-FA_005.fq.gz,R3-2_Col_3-OH-FA_005.fq.gz,ERR4702723,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702723/ERR4702723.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,5,minute
R3_Col_3-OH-FA_010,ERS5229333,SAMEA7471637,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_010,group 15,sequencing assay,ERX4623699,R3-1_Col_3-OH-FA_010.fq.gz,R3-1_Col_3-OH-FA_010.fq.gz,ERR4702724,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702724/ERR4702724.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,10,minute
R3_Col_3-OH-FA_010,ERS5229333,SAMEA7471637,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_010,group 15,sequencing assay,ERX4623699,R3-2_Col_3-OH-FA_010.fq.gz,R3-2_Col_3-OH-FA_010.fq.gz,ERR4702725,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702725/ERR4702725.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,10,minute
R3_Col_3-OH-FA_030,ERS5229334,SAMEA7471638,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_030,group 16,sequencing assay,ERX4623700,R3-1_Col_3-OH-FA_030.fq.gz,R3-1_Col_3-OH-FA_030.fq.gz,ERR4702726,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702726/ERR4702726.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,30,minute
R3_Col_3-OH-FA_030,ERS5229334,SAMEA7471638,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_030,group 16,sequencing assay,ERX4623700,R3-2_Col_3-OH-FA_030.fq.gz,R3-2_Col_3-OH-FA_030.fq.gz,ERR4702727,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4702727/ERR4702727.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,30,minute
R3_Col_3-OH-FA_090,ERS5229335,SAMEA7471639,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_090,group 17,sequencing assay,ERX4623701,R3-1_Col_3-OH-FA_090.fq.gz,R3-1_Col_3-OH-FA_090.fq.gz,ERR4702728,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4702728/ERR4702728.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,90,minute
R3_Col_3-OH-FA_090,ERS5229335,SAMEA7471639,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_090,group 17,sequencing assay,ERX4623701,R3-2_Col_3-OH-FA_090.fq.gz,R3-2_Col_3-OH-FA_090.fq.gz,ERR4702729,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4702729/ERR4702729.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,90,minute
R3_Col_3-OH-FA_180,ERS5229336,SAMEA7471640,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_3-OH-FA_180,group 18,sequencing assay,ERX4623702,R3-1_Col_3-OH-FA_180.fq.gz,R3-1_Col_3-OH-FA_180.fq.gz,ERR4702730,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4702730/ERR4702730.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,180,minute
R3_Col_3-OH-FA_180,ERS5229336,SAMEA7471640,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_3-OH-FA_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_3-OH-FA_180,group 18,sequencing assay,ERX4623702,R3-2_Col_3-OH-FA_180.fq.gz,R3-2_Col_3-OH-FA_180.fq.gz,ERR4702731,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4702731/ERR4702731.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,180,minute
R4_Col_3-OH-FA_000,ERS5229337,SAMEA7471641,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_3-OH-FA_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_3-OH-FA_000,group 19,sequencing assay,ERX4623703,R4-1_Col_3-OH-FA_000.fq.gz,R4-1_Col_3-OH-FA_000.fq.gz,ERR4702732,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4702732/ERR4702732.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,0,minute
R4_Col_3-OH-FA_000,ERS5229337,SAMEA7471641,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_3-OH-FA_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_3-OH-FA_000,group 19,sequencing assay,ERX4623703,R4-2_Col_3-OH-FA_000.fq.gz,R4-2_Col_3-OH-FA_000.fq.gz,ERR4702733,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702733/ERR4702733.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,0,minute
R4_Col_3-OH-FA_005,ERS5229338,SAMEA7471642,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_3-OH-FA_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_3-OH-FA_005,group 20,sequencing assay,ERX4623704,R4-1_Col_3-OH-FA_005.fq.gz,R4-1_Col_3-OH-FA_005.fq.gz,ERR4702734,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702734/ERR4702734.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,5,minute
R4_Col_3-OH-FA_005,ERS5229338,SAMEA7471642,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_3-OH-FA_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_3-OH-FA_005,group 20,sequencing assay,ERX4623704,R4-2_Col_3-OH-FA_005.fq.gz,R4-2_Col_3-OH-FA_005.fq.gz,ERR4702735,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702735/ERR4702735.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,5,minute
R4_Col_3-OH-FA_010,ERS5229339,SAMEA7471643,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,3-OH-FA,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_3-OH-FA_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_3-OH-FA_010,group 21,sequencing assay,ERX4623705,R4-1_Col_3-OH-FA_010.fq.gz,R4-1_Col_3-OH-FA_010.fq.gz,ERR4702736,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702736/ERR4702736.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,3-OH-FA,1,millimolar,10,minute
